comeback,raw_text,cleaned_text,label,source
aespa_Whiplash,100M view 🐱‍🏍🐱‍🏍,view,?,youtube
aespa_Whiplash,I love Giselle new hairstyle❤❤so hot🥵,love gisel new hairstyleso hot,?,youtube
aespa_Whiplash,winter 🎉🎉🎉🎉!,winter,?,youtube
aespa_Whiplash,Karina so hot🥵,karina hot,?,youtube
aespa_Whiplash,ningning is so beautiful!!!!!🎉🎉,ningn beauti,?,youtube
aespa_Whiplash,love it,love,?,youtube
aespa_Whiplash,my favorite music,favorit music,?,youtube
aespa_Whiplash,52 juta sebentar lagi,juta sebentar lagi,?,youtube
aespa_Whiplash,Habis bikin challenge whiplash sama papi jyp habis ini request sama yeji ya rin,habi bikin challeng whiplash sama papi jyp habi ini request sama yeji ya rin,?,youtube
aespa_Whiplash,WHIPLASH,whiplash,?,youtube
aespa_Whiplash,WHIP WHIPLASH,whip whiplash,?,youtube
aespa_Whiplash,ONE LOOK GIVE EM WHIPLASH,one look give em whiplash,?,youtube
aespa_Whiplash,HAPPY 51M WHIPLASH,happi whiplash,?,youtube
aespa_Whiplash,1.3M LIKES WHIPLASH,like whiplash,?,youtube
aespa_Whiplash,51M 921K WHIPLASH,k whiplash,?,youtube
aespa_Whiplash,now THIS is a club classic,club classic,?,youtube
aespa_Whiplash,prefiro a winter com cabelo curto,prefiro winter com cabelo curto,?,youtube
aespa_Whiplash,YEEEESSSS THIS SONG IS SO FIRE AND THEY SERVEDDDDDD,yeeeessss song fire servedddddd,?,youtube
aespa_Whiplash,This reminds me of Charli XCX for some odd reason...,remind charli xcx odd reason,?,youtube
aespa_Whiplash,51 Million !,million,?,youtube
aespa_Whiplash,aespa will never disappoint us,aespa never disappoint us,?,youtube
aespa_Whiplash,51.9,,?,youtube
aespa_Whiplash,"I'm loving aespa's concept, is just unique, love them ❤",im love aespa concept uniqu love,?,youtube
aespa_Whiplash,"51,909",,?,youtube
aespa_Whiplash,WINTER SHORT HAIR?!,winter short hair,?,youtube
aespa_Whiplash,This song is just too much aespa i am crying,song much aespa cri,?,youtube
aespa_Whiplash,Meow giselle,meow gisel,?,youtube
aespa_Whiplash,52 juta yuk.gercepin yuk,juta yukgercepin yuk,?,youtube
aespa_Whiplash,Giselle momy,gisel momi,?,youtube
aespa_Whiplash,"giselle really ate, she bright in this comeback🫶🏻",gisel realli ate bright comeback,?,youtube
aespa_Whiplash,51.884 mys,my,?,youtube
aespa_Whiplash,Ningning,ningn,?,youtube
aespa_Whiplash,Winter,winter,?,youtube
aespa_Whiplash,Giselle,gisel,?,youtube
aespa_Whiplash,Karina,karina,?,youtube
aespa_Whiplash,divas DIVAS DIVARAM DIVAAAAAAAAAAS,diva diva divaram divaaaaaaaaaa,?,youtube
aespa_Whiplash,Whiplash,whiplash,?,youtube
aespa_Whiplash,Can't touch that ~,cant touch,?,youtube
aespa_Whiplash,Awalnya ini aespa? Lama2 kegilaan ma track ini.,awalnya ini aespa lama kegilaan track ini,?,youtube
aespa_Whiplash,"GIVE BELLE SOME DESERVED ATTENTION WHY KEEP HER At the back, Ditch that diamond formation!",give bell deserv attent keep back ditch diamond format,?,youtube
aespa_Whiplash,yk ive been bad,yk ive bad,?,youtube
aespa_Whiplash,The vibe and ningning voice is litt,vibe ningn voic litt,?,youtube
aespa_Whiplash,Aespa songs always bangersss,aespa song alway bangersss,?,youtube
aespa_Whiplash,hej winter,hej winter,?,youtube
aespa_Whiplash,This song is so catchy i love aespas style this looks like spicy+Armageddon+hot mess+supernova love this,song catchi love aespa style look like spicyarmageddonhot messsupernova love,?,youtube
aespa_Whiplash,51.860M,,?,youtube
aespa_Whiplash,Te amo,te amo,?,youtube
aespa_Whiplash,"51.850

One look give em whiplaash",one look give em whiplaash,?,youtube
aespa_Whiplash,this is the kpop i like ^^,kpop like,?,youtube
aespa_Whiplash,One look give them whiplash,one look give whiplash,?,youtube
aespa_Whiplash,"https://youtu.be/hG6KGIU98-8?si=TzDf4q7c9W0lNIlr

This is a better song",better song,?,youtube
aespa_Whiplash,this song is so powerful ❤️,song power,?,youtube
aespa_Whiplash,whip whiplash,whip whiplash,?,youtube
aespa_Whiplash,829k,k,?,youtube
aespa_Whiplash,11/3,,?,youtube
aespa_Whiplash,"i no liked, i love",like love,?,youtube
aespa_Whiplash,"forget brat summer , it's whiplash winter",forget brat summer whiplash winter,?,youtube
aespa_Whiplash,I listen to whiplash and next level at the same time and I'm getting addicted!! Go Aespa ❤❤❤,listen whiplash next level time im get addict go aespa,?,youtube
aespa_Whiplash,💜,,?,youtube
aespa_Whiplash,0:23 best part ❤,best part,?,youtube
aespa_Whiplash,Love it,love,?,youtube
aespa_Whiplash,2:02>>>,,?,youtube
aespa_Whiplash,Sebulan 100jt yuu😭🙏,sebulan jt yuu,?,youtube
aespa_Whiplash,Slayyyyyy,slayyyyyi,?,youtube
aespa_Whiplash,Minhas rainhas ❤❤❤❤,minha rainha,?,youtube
aespa_Whiplash,This mv is top tier,mv top tier,?,youtube
aespa_Whiplash,GYATT,gyatt,?,youtube
aespa_Whiplash,Aespa release hit after hit and I'm not complaining it,aespa releas hit hit im complain,?,youtube
aespa_Whiplash,Ae,ae,?,youtube
aespa_Whiplash,1:24  this part 😍,part,?,youtube
aespa_Whiplash,this sounds so fvcking freshhh!!!!! the old school disco type beats to the fashion to the mv production everything is new and awesome .  a completely new concept !!!,sound fvcking freshhh old school disco type beat fashion mv product everyth new awesom complet new concept,?,youtube
aespa_Whiplash,Whiplash🎉❤,whiplash,?,youtube
aespa_Whiplash,listen this everyday :))) so addicted,listen everyday addict,?,youtube
aespa_Whiplash,.,,?,youtube
aespa_Whiplash,Midzy!! Lets go aespa love youu,midzi let go aespa love youu,?,youtube
aespa_Whiplash,Whip whiplash,whip whiplash,?,youtube
aespa_Whiplash,DIVAAAAAAAAAAAAAAAAS,divaaaaaaaaaaaaaaaa,?,youtube
aespa_Whiplash,1:10 ILLIT??,illit,?,youtube
aespa_Whiplash,One look give em whiplæsh,one look give em whiplsh,?,youtube
aespa_Whiplash,Actually  this song is growing  on me!,actual song grow,?,youtube
aespa_Whiplash,slay comeback (KARINA BIAGFYDC),slay comeback karina biagfydc,?,youtube
aespa_Whiplash,00:39,,?,youtube
aespa_Whiplash,1:36 WINTER IS SO PRETTYYYY!!!  (as always) This should be soty!,winter prettyyyy alway soti,?,youtube
aespa_Whiplash,ESSA ERA É DA GISELLE,essa era da gisel,?,youtube
aespa_Whiplash,Soty,soti,?,youtube
aespa_Whiplash,❤❤❤❤❤,,?,youtube
aespa_Whiplash,I LOVE AESPA SO MUCH NINGNING IS MY BIAS THIS ERA UWAAAAAAAAAAAAA KARINA WINTER AND GISELLE (HER PINK HAIR ESPECIALLY) ARE SO COOL AND SO OSSOS ISNIFJNIOSJOSJOSKJSOKOSOS PRETTY NON AESPA STANS ARE DEFINITELY MISSING OUTTTTTTTTT I LOVE U AESPA,love aespa much ningn bia era uwaaaaaaaaaaaaa karina winter gisel pink hair especi cool osso isnifjniosjosjoskjsokoso pretti non aespa stan definit miss outtttttttt love u aespa,?,youtube
aespa_Whiplash,The fall ate,fall ate,?,youtube
aespa_Whiplash,WHIPLASH,whiplash,?,youtube
aespa_Whiplash,WHIP WHIPLASH,whip whiplash,?,youtube
aespa_Whiplash,ONE LOOK GIVE EM WHIPLASH,one look give em whiplash,?,youtube
aespa_Whiplash,HAPPY 51M WHIPLASH,happi whiplash,?,youtube
aespa_Whiplash,aespa never disappoints,aespa never disappoint,?,youtube
aespa_Whiplash,1.3M LIKES WHIPLASH,like whiplash,?,youtube
aespa_Whiplash,51M 611K WHIPLASH,k whiplash,?,youtube
aespa_Whiplash,Divas🔥,diva,?,youtube
aespa_Whiplash,Most Excellent 😎,excel,?,youtube
aespa_Whiplash,Happy 51.6M (12.55 am kst),happi kst,?,youtube
aespa_Whiplash,its so brat coded,brat code,?,youtube
aespa_Whiplash,MUKEMMELSİNİZZ,mukemmelsinizz,?,youtube
aespa_Whiplash,HARIKASINIZ,harikasiniz,?,youtube
aespa_Whiplash,Wow😳,wow,?,youtube
aespa_Whiplash,Ningning so pretty,ningn pretti,?,youtube
aespa_Whiplash,Best song,best song,?,youtube
aespa_Whiplash,❤❤❤❤,,?,youtube
aespa_Whiplash,60 K in 1 hour,k hour,?,youtube
aespa_Whiplash,I,,?,youtube
aespa_Whiplash,‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️ VOTE FOR AESPA ON MNET FOR FANS CHOICE ‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️,vote aespa mnet fan choic,?,youtube
aespa_Whiplash,‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️ VOTE FOR AESPA ON MNET FOR FANS CHOICE ‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️,vote aespa mnet fan choic,?,youtube
aespa_Whiplash,‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️ VOTE FOR AESPA ON MNET FOR FANS CHOICE ‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️,vote aespa mnet fan choic,?,youtube
aespa_Whiplash,‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️ VOTE FOR AESPA ON MNET FOR FANS CHOICE ‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️,vote aespa mnet fan choic,?,youtube
aespa_Whiplash,They look like they could be on final fantasy,look like could final fantasi,?,youtube
aespa_Whiplash,‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️ VOTE FOR AESPA ON MNET FOR FANS CHOICE ‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️‼️,vote aespa mnet fan choic,?,youtube
aespa_Whiplash,dmn giselle is sexyy,dmn gisel sexyy,?,youtube
aespa_Whiplash,Karina,karina,?,youtube
aespa_Whiplash,Behind the scenes https://youtu.be/X5yNrn2dL-g?si=dW2cthMSfQVHWbwY,behind scene,?,youtube
aespa_Whiplash,"lmfao at 2:14 they sound like they about to jingle bell rock. it's like ""i'm the highlight 비춰 red light, to rock the night awayyyy. you know it's my site 거친 next sigh, to go glidin' in a one-horse sleighhh"" 😭😭😭",lmfao sound like jingl bell rock like im highlight red light rock night awayyyi know site next sigh go glidin onehors sleighhh,?,youtube
aespa_Whiplash,☺️👍,,?,youtube
aespa_Whiplash,come on str34m,come strm,?,youtube
aespa_Whiplash,Imma make a free audio with this-,imma make free audio,?,youtube
aespa_Whiplash,Please stop cut Winter’s hair!!,pleas stop cut winter hair,?,youtube
aespa_Whiplash,NINGNINGGGGG MAIN SLAYEERRR PROFESSIONAL MODEL I LOVE YOUUU KEEP SLAYING,ningninggggg main slayeerrr profession model love youuu keep slay,?,youtube
aespa_Whiplash,keep streaming and fighting mys,keep stream fight my,?,youtube
aespa_Whiplash,Otw 3rd win,otw rd win,?,youtube
aespa_Whiplash,Giselle taking revenge on Ningning for Supernova mv lol,gisel take reveng ningn supernova mv lol,?,youtube
aespa_Whiplash,Esse é o ano do aespa!,ess ano aespa,?,youtube
aespa_Whiplash,"SM, your youtube acc is too old",sm youtub acc old,?,youtube
aespa_Whiplash,504k,k,?,youtube
aespa_Whiplash,"Go 1,4M likes",go like,?,youtube
aespa_Whiplash,🩶🩶🩶🩶🩶,,?,youtube
aespa_Whiplash,51.5M,,?,youtube
aespa_Whiplash,now we are on the 8th of worldwide mvs 😊,th worldwid mv,?,youtube
aespa_Whiplash,gives me goosebumps over and over every single listen,give goosebump everi singl listen,?,youtube
aespa_Whiplash,I love this concept. It’s like aespa by Balenciaga,love concept like aespa balenciaga,?,youtube
aespa_Whiplash,ISSO AQUI TÁ DE OUTRO MUNDO!,isso aqui de outro mundo,?,youtube
aespa_Whiplash,"I hate SM channel fgs its too slow for strxming, it could be better if aespa had released MV on their own channel but ik it would not happen",hate sm channel fg slow strxming could better aespa releas mv channel ik would happen,?,youtube
aespa_Whiplash,52m go go,go go,?,youtube
aespa_Whiplash,"aespa 'Whiplash'

01. Whiplash (Title)
02. KI
03. Flights, Not Feelings
04. Pink Hoodie
05. Flowers
06. Just Another Girl",aespa whiplash whiplash titl ki flight feel pink hoodi flower anoth girl,?,youtube
IVE_RebelHeart,"DIVEs, keep streaming for our 5th win! 🎉",dive keep stream th win,?,youtube
IVE_RebelHeart,2:34 is that stray kids on the poster??,stray kid poster,?,youtube
IVE_RebelHeart,THEY MADE ME CRY DAMN IT😭❤️love you girls,made cri damn itlov girl,?,youtube
IVE_RebelHeart,love this,love,?,youtube
IVE_RebelHeart,0:35 0:51 1:23 this is the so amazing 😭 of Wonyoung,amaz wonyoung,?,youtube
IVE_RebelHeart,"this reminds me so much of loona, i'm gonna cry 😭",remind much loona im gonna cri,?,youtube
IVE_RebelHeart,I love Rebel Heart,love rebel heart,?,youtube
IVE_RebelHeart,2:40 this song is literally our wonny life and haters cant realise she is also human,song liter wonni life hater cant realis also human,?,youtube
IVE_RebelHeart,This is so Carly Rae Jepsen x Taylor Swift coded,carli rae jepsen x taylor swift code,?,youtube
IVE_RebelHeart,5th win cmon❤❤❤,th win cmon,?,youtube
IVE_RebelHeart,omg❤❤❤❤❤❤🎉🎉🎉🎉,omg,?,youtube
IVE_RebelHeart,Please go check out Attitude Concept Film as well,pleas go check attitud concept film well,?,youtube
IVE_RebelHeart,Do we have a chance for a 5th win??,chanc th win,?,youtube
IVE_RebelHeart,Gaeul didn't say anything in the song...,gaeul didnt say anyth song,?,youtube
IVE_RebelHeart,❤❤❤,,?,youtube
IVE_RebelHeart,VMS DAR STREAM DIVES!!!!,vm dar stream dive,?,youtube
IVE_RebelHeart,"2:38 ""we are rebels,we are one""",rebelsw one,?,youtube
IVE_RebelHeart,O IVE não tem músicas ruins,ive tem msica ruin,?,youtube
IVE_RebelHeart,Ela nunca decepcionam,ela nunca decepcionam,?,youtube
IVE_RebelHeart,VAMOS DAR MTO STREAM!!!,vamo dar mto stream,?,youtube
IVE_RebelHeart,Best gg,best gg,?,youtube
IVE_RebelHeart,0:48 QUE MOMENTO,que momento,?,youtube
IVE_RebelHeart,Amei!amei mto,ameiamei mto,?,youtube
IVE_RebelHeart,Amei,amei,?,youtube
IVE_RebelHeart,Muito boa de escutar,muito boa de escutar,?,youtube
IVE_RebelHeart,1:07 STRAY KIDS??? God.. I understand :D,stray kid god understand,?,youtube
IVE_RebelHeart,1:06 straykids??,straykid,?,youtube
IVE_RebelHeart,Stray Kids poster is visible in the MV.. this is so funny lol,stray kid poster visibl mv funni lol,?,youtube
IVE_RebelHeart,ATTITUDE ESTÁ CHEGANDO,attitud est chegando,?,youtube
IVE_RebelHeart,"ATTITUDE está vindo ai, preparados Dives??",attitud est vindo ai preparado dive,?,youtube
IVE_RebelHeart,Daquia a pouco vai lançar música nova ebaaaa,daquia pouco vai lanar msica nova ebaaaa,?,youtube
IVE_RebelHeart,678K,k,?,youtube
IVE_RebelHeart,I love to hear song recording,love hear song record,?,youtube
IVE_RebelHeart,Who else come to see straykids?😂,els come see straykid,?,youtube
IVE_RebelHeart,Leeseo and Wonyoung is too cute 🥰🥰,leeseo wonyoung cute,?,youtube
IVE_RebelHeart,las amooo❤️❤️,la amooo,?,youtube
IVE_RebelHeart,i love so you can love me hate me you will never be never be me wony part❤🎉😊,love love hate never never woni part,?,youtube
IVE_RebelHeart,I swear I have listened this song before but like years ago,swear listen song like year ago,?,youtube
IVE_RebelHeart,canduu canduuu,canduu canduuu,?,youtube
IVE_RebelHeart,"Afterwork, listening to IVE before sleeping ❤",afterwork listen ive sleep,?,youtube
IVE_RebelHeart,Ready for Attitude❤,readi attitud,?,youtube
IVE_RebelHeart,Porque me hacen llorar esta hermosa la canción ❤,porqu hacen llorar esta hermosa la cancin,?,youtube
IVE_RebelHeart,Elas já ganharam 4 wins com essa música estou muito feliz,ela j ganharam win com essa msica estou muito feliz,?,youtube
IVE_RebelHeart,PERFECT GIRL GROUP❤,perfect girl group,?,youtube
IVE_RebelHeart,I AMs sisterr,am sisterr,?,youtube
IVE_RebelHeart,Let's goo 20M!!!,let goo,?,youtube
IVE_RebelHeart,I just wanna thank IVE for this amazing and perfect song!! New to K-pop and this song has just thrown me deeper into the music 🌟💕❤️💕❤️ will be stanning ❤,wanna thank ive amaz perfect song new kpop song thrown deeper music stan,?,youtube
IVE_RebelHeart,"Why does Gaeul get so few parts? 
Please let it shine too 
We want to see it more prominently.",gaeul get part pleas let shine want see promin,?,youtube
IVE_RebelHeart,Di menit 2:33 juga muncul ada Billboard Stray Kids lg dibelakang.. hehe,di menit juga muncul ada billboard stray kid lg dibelakang hehe,?,youtube
IVE_RebelHeart,te amo,te amo,?,youtube
IVE_RebelHeart,1:06 haha ada yg nyempil billboard Stray Kids di MV nya Ive.,haha ada yg nyempil billboard stray kid di mv nya ive,?,youtube
IVE_RebelHeart,"Ámame, ódiame, nunca serás, nunca serás, nunca serás yo
AMOOO❤",mame diam nunca ser nunca ser nunca ser yo amooo,?,youtube
IVE_RebelHeart,20M𝕃𝕖𝕥'𝕤 𝕘𝕠🎉,,?,youtube
IVE_RebelHeart,Not them release my birthday 😭👍🏽 (I'm 13 now ^^),releas birthday im,?,youtube
IVE_RebelHeart,"🤩🤩After I AM there energy comeback with Rebel In There Heart ❣️😈
Who's ready to join this journey ❤ Let's gather here❤❤😏😎",energi comeback rebel heart who readi join journey let gather,?,youtube
IVE_RebelHeart,Wonyoung❤,wonyoung,?,youtube
IVE_RebelHeart,18m let's go dive🎉🎉,let go dive,?,youtube
IVE_RebelHeart,:))),,?,youtube
IVE_RebelHeart,1:07 i see stray kids on the background,see stray kid background,?,youtube
IVE_RebelHeart,"Esta canción es increíble, ive❤",esta cancin es increbl ive,?,youtube
IVE_RebelHeart,I'll watch this song everytime when someone likes this comment,ill watch song everytim someon like comment,?,youtube
IVE_RebelHeart,"Liz, you amazing",liz amaz,?,youtube
IVE_RebelHeart,"LOVE ME, HATE ME. YOU WILL NEVER GONNA, GONNA BE ME. What an iconic line",love hate never gonna gonna icon line,?,youtube
IVE_RebelHeart,Why is leeseo crying?,leeseo cri,?,youtube
IVE_RebelHeart,570k,k,?,youtube
IVE_RebelHeart,Love me hate me,love hate,?,youtube
IVE_RebelHeart,Rebels in our HEART,rebel heart,?,youtube
IVE_RebelHeart,REBEL HEART / 250126 / 11PM(KST) / 차하오,rebel heart pmkst,?,youtube
IVE_RebelHeart,Atitude coming soon,atitud come soon,?,youtube
IVE_RebelHeart,REBEL HEART / 250126 / 11PM / awarmmoon,rebel heart pm awarmmoon,?,youtube
IVE_RebelHeart,🤍🤍,,?,youtube
IVE_RebelHeart,wonyoung vocals omgg,wonyoung vocal omgg,?,youtube
IVE_RebelHeart,I actually cried :') its so relatable,actual cri relat,?,youtube
IVE_RebelHeart,🎉 congrats for winnning ingkigayo today 4th win ...❤,congrat winn ingkigayo today th win,?,youtube
IVE_RebelHeart,attitude concpet film out noww,attitud concpet film noww,?,youtube
IVE_RebelHeart,Can't wait for Attitude,cant wait attitud,?,youtube
IVE_RebelHeart,"such a beautiful and refreshing music video! the lyrics are so empowering as well. They literally outdo themselves every single comeback, how talented❤",beauti refresh music video lyric empow well liter outdo everi singl comeback talent,?,youtube
IVE_RebelHeart,REBEL HEART / 250126 / 8PM / WONJIN,rebel heart pm wonjin,?,youtube
IVE_RebelHeart,REBEL HEART / 250126 / 8PM / WONJIN,rebel heart pm wonjin,?,youtube
IVE_RebelHeart,Let's get to 20M DIVE. Iveting,let get dive ivet,?,youtube
